"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"PRSS35",0,4.81652624765003,0.117,0.005,0,"13","PRSS35"
"IL23R.2",1.76656040716246e-293,2.89551217984973,0.383,0.061,3.53312081432492e-290,"13","IL23R"
"RORC.2",3.25622458335734e-287,3.09155890278614,0.356,0.055,6.51244916671468e-284,"13","RORC"
"TRBV6-1",1.10345016263858e-285,3.17894171062509,0.287,0.036,2.20690032527716e-282,"13","TRBV6-1"
"KLRB1.11",3.32353898838979e-269,1.7480881201965,0.988,0.597,6.64707797677957e-266,"13","KLRB1"
"CEBPD.13",1.93093561378079e-260,2.36596704932909,0.629,0.172,3.86187122756158e-257,"13","CEBPD"
"LST1.4",2.65815842375849e-260,3.19045678315911,0.38,0.068,5.31631684751697e-257,"13","LST1"
"IL4I1.3",5.21901606897404e-252,2.92904026076854,0.385,0.071,1.04380321379481e-248,"13","IL4I1"
"GZMK.12",8.60992599692005e-239,1.2876967820806,0.726,0.207,1.72198519938401e-235,"13","GZMK"
"EOMES.3",4.03214740148421e-233,2.34196721854433,0.402,0.078,8.06429480296842e-230,"13","EOMES"
"CA2.1",8.66366872881848e-222,3.43617543409,0.164,0.015,1.7327337457637e-218,"13","CA2"
"COLQ.1",2.66966677271201e-196,3.34938457360735,0.207,0.027,5.33933354542403e-193,"13","COLQ"
"IGFBP4.2",2.59683205649912e-187,2.71267939277079,0.254,0.041,5.19366411299823e-184,"13","IGFBP4"
"S100A4.12",3.87106826941796e-185,1.04661500294526,1,0.874,7.74213653883592e-182,"13","S100A4"
"CTSW.12",4.49140635577318e-174,1.4721040360641,0.864,0.444,8.98281271154637e-171,"13","CTSW"
"COTL1.11",1.40221464356486e-170,-1.964351434363,0.544,0.873,2.80442928712973e-167,"13","COTL1"
"DUSP1.12",5.46314714392171e-157,1.19165870950312,0.996,0.951,1.09262942878434e-153,"13","DUSP1"
"NFKBIA.12",1.4664028552453e-154,1.83199332706394,0.921,0.689,2.93280571049059e-151,"13","NFKBIA"
"CCL20.3",2.41376913483003e-151,3.49806981304565,0.336,0.08,4.82753826966006e-148,"13","CCL20"
"DUSP2.11",8.94153148289043e-148,1.58185462465537,0.949,0.749,1.78830629657809e-144,"13","DUSP2"
"CXXC5.2",5.69468486028862e-134,2.28821376108007,0.28,0.063,1.13893697205772e-130,"13","CXXC5"
"S100A6.9",9.73255910448946e-129,0.880741092979183,0.984,0.884,1.94651182089789e-125,"13","S100A6"
"LTB.13",1.31268914709654e-126,1.13611195356464,0.952,0.717,2.62537829419307e-123,"13","LTB"
"TRBV4-2",7.17498037695214e-121,1.7512453152777,0.169,0.027,1.43499607539043e-117,"13","TRBV4-2"
"PLXND1",3.89195973612356e-116,2.80020270092023,0.157,0.025,7.78391947224712e-113,"13","PLXND1"
"DPP4.12",2.35493915652975e-115,1.89575154793205,0.4,0.129,4.70987831305949e-112,"13","DPP4"
"IFNGR1.13",7.46436956453897e-112,1.62301382414666,0.604,0.287,1.49287391290779e-108,"13","IFNGR1"
"SPOCK2.10",4.2336186479997e-109,0.990528184388161,0.928,0.703,8.46723729599939e-106,"13","SPOCK2"
"SAMSN1.10",4.49107123241166e-99,-1.71182691418962,0.305,0.687,8.98214246482331e-96,"13","SAMSN1"
"CTSH.4",4.08645321143614e-98,1.73306867389802,0.292,0.082,8.17290642287228e-95,"13","CTSH"
"ADRB2.1",3.94356268262146e-95,2.28186737300409,0.25,0.065,7.88712536524293e-92,"13","ADRB2"
"ADAM12",3.63804556047685e-90,2.81214974903855,0.115,0.017,7.2760911209537e-87,"13","ADAM12"
"ZFP36L1.11",1.39785250772684e-89,0.876607327172964,0.962,0.89,2.79570501545369e-86,"13","ZFP36L1"
"GBP5.13",1.14763094029516e-86,1.06498983693576,0.771,0.459,2.29526188059033e-83,"13","GBP5"
"IKZF2.11",2.41586464634812e-83,1.62943190939083,0.341,0.116,4.83172929269624e-80,"13","IKZF2"
"TSPAN15.1",2.9277491938382e-83,2.8091585024758,0.107,0.016,5.85549838767641e-80,"13","TSPAN15"
"CD69.9",1.22195295600566e-82,1.0726742737895,0.988,0.956,2.44390591201131e-79,"13","CD69"
"CXCR4.11",6.96085950068404e-81,1.0286483141105,0.916,0.77,1.39217190013681e-77,"13","CXCR4"
"PHACTR2.7",5.59100094968833e-76,1.73261281763177,0.347,0.131,1.11820018993767e-72,"13","PHACTR2"
"IL17RE.2",1.47311244184215e-75,2.48588072352763,0.143,0.029,2.9462248836843e-72,"13","IL17RE"
"PLEK.12",5.46418507505247e-74,1.37497661347403,0.342,0.123,1.09283701501049e-70,"13","PLEK"
"AC004585.1.2",1.57179422642043e-73,2.50160539481983,0.161,0.037,3.14358845284086e-70,"13","AC004585.1"
"CYTOR.12",2.39807555878314e-69,-2.03124856900088,0.198,0.509,4.79615111756628e-66,"13","CYTOR"
"NKG7.13",2.6809301393072e-69,0.436107370667266,0.895,0.548,5.36186027861439e-66,"13","NKG7"
"ITM2A.13",3.77771204299953e-69,-1.41323405553299,0.406,0.685,7.55542408599906e-66,"13","ITM2A"
"TMSB4X.11",1.08443714945694e-68,-0.369820598732704,1,0.999,2.16887429891388e-65,"13","TMSB4X"
"LYST.13",1.68037392989991e-68,1.69193045816831,0.43,0.2,3.36074785979982e-65,"13","LYST"
"PTGDR.12",5.80580529098599e-68,1.6356963875174,0.291,0.101,1.1611610581972e-64,"13","PTGDR"
"DKK3.1",7.03607368006918e-66,2.27349005768073,0.11,0.02,1.40721473601384e-62,"13","DKK3"
"CCL4.13",1.50707484477374e-65,0.816884915758941,0.773,0.429,3.01414968954747e-62,"13","CCL4"
"CPNE7.3",3.05783237054051e-65,2.03902711162381,0.218,0.066,6.11566474108102e-62,"13","CPNE7"
"AQP3.12",3.47234923754674e-65,0.976484022434425,0.667,0.401,6.94469847509348e-62,"13","AQP3"
"PRF1.12",7.5670361994321e-65,0.848130942773981,0.752,0.49,1.51340723988642e-61,"13","PRF1"
"SAMD3.12",6.71266262358085e-64,1.30266596336087,0.415,0.184,1.34253252471617e-60,"13","SAMD3"
"TNFRSF25.11",4.36142740945553e-62,1.23060389028331,0.489,0.249,8.72285481891107e-59,"13","TNFRSF25"
"GPR65.11",1.66996465763978e-59,1.03736262693083,0.658,0.432,3.33992931527956e-56,"13","GPR65"
"CMC1.10",5.4476376715688e-57,1.20324488565556,0.482,0.258,1.08952753431376e-53,"13","CMC1"
"BTG2.8",6.32587689309204e-55,1.03721056469988,0.916,0.835,1.26517537861841e-51,"13","BTG2"
"SATB1.11",8.16659393230095e-55,1.23868112924111,0.491,0.266,1.63331878646019e-51,"13","SATB1"
"CXCR3.12",1.30248781040442e-54,-1.79576851573586,0.206,0.48,2.60497562080885e-51,"13","CXCR3"
"IL18RAP.11",3.04647973306919e-54,1.4877422618942,0.332,0.143,6.09295946613837e-51,"13","IL18RAP"
"RGS1.11",5.75563909999061e-54,-0.898830709512306,0.406,0.698,1.15112781999812e-50,"13","RGS1"
"MYBL1.10",3.69193838421435e-53,1.25594878250943,0.398,0.188,7.38387676842869e-50,"13","MYBL1"
"CTSA.8",1.78779604266482e-52,1.12603560306496,0.554,0.347,3.57559208532963e-49,"13","CTSA"
"RORA.11",7.15630439439191e-52,0.819528272823299,0.746,0.532,1.43126087887838e-48,"13","RORA"
"IFI44.4",5.49792385760155e-51,1.71293403880596,0.228,0.081,1.09958477152031e-47,"13","IFI44"
"ZFP36.13",6.6089148511432e-51,0.861471010812762,0.97,0.928,1.32178297022864e-47,"13","ZFP36"
"GPR15.11",1.30580747421112e-49,-3.48493305454039,0.042,0.283,2.61161494842224e-46,"13","GPR15"
"GZMA.13",1.40690175765085e-49,-0.366677207970027,0.912,0.494,2.8138035153017e-46,"13","GZMA"
"SH2D1A.13",5.32686414901529e-48,0.966662771299356,0.574,0.359,1.06537282980306e-44,"13","SH2D1A"
"COL5A3.2",1.31343491315418e-47,2.058806297849,0.126,0.032,2.62686982630836e-44,"13","COL5A3"
"TMIGD2.11",7.76498493632737e-47,0.960607352210946,0.489,0.264,1.55299698726547e-43,"13","TMIGD2"
"LGALS1.12",1.92887170873692e-46,-2.01078533025198,0.165,0.415,3.85774341747385e-43,"13","LGALS1"
"TRGV2.13",1.76468781980845e-45,1.62840342394585,0.284,0.124,3.5293756396169e-42,"13","TRGV2"
"MIR4435-2HG.13",2.56672621540033e-44,-2.55504821261548,0.094,0.325,5.13345243080066e-41,"13","MIR4435-2HG"
"NR1D1.2",2.76751128533874e-44,1.87718413183506,0.18,0.06,5.53502257067748e-41,"13","NR1D1"
"CD8A.13",4.88338582623389e-44,0.611928238849555,0.735,0.438,9.76677165246778e-41,"13","CD8A"
"FOS.13",1.1563470456063e-43,0.664691344570986,0.963,0.895,2.3126940912126e-40,"13","FOS"
"IER2.11",6.6904587665259e-43,1.10058936945481,0.807,0.705,1.33809175330518e-39,"13","IER2"
"PHLDA1.12",8.31826417606563e-43,1.18726444482502,0.615,0.417,1.66365283521313e-39,"13","PHLDA1"
"BHLHE40.13",8.4301381442146e-43,1.17165974438849,0.536,0.341,1.68602762884292e-39,"13","BHLHE40"
"HDAC9",1.25861060741337e-42,2.04392342118363,0.107,0.026,2.51722121482675e-39,"13","HDAC9"
"TMSB10.12",1.70412896592261e-42,-0.547192800045915,0.993,0.994,3.40825793184522e-39,"13","TMSB10"
"JAML.13",4.87712645942293e-42,0.936179041668696,0.602,0.404,9.75425291884585e-39,"13","JAML"
"PIK3AP1.2",1.65864434849367e-41,1.63793825856882,0.194,0.07,3.31728869698735e-38,"13","PIK3AP1"
"JUN.12",2.73003621730087e-41,0.976278217006743,0.89,0.8,5.46007243460174e-38,"13","JUN"
"MAF.11",3.29933496399402e-41,1.06549274214774,0.364,0.182,6.59866992798805e-38,"13","MAF"
"CD7.10",5.40244293605013e-41,-0.859658852750975,0.831,0.884,1.08048858721003e-37,"13","CD7"
"SYTL3.10",5.55678340491864e-41,-1.32440974668875,0.267,0.499,1.11135668098373e-37,"13","SYTL3"
"ARID5B.10",3.63613470616104e-40,-2.28775609170348,0.097,0.318,7.27226941232208e-37,"13","ARID5B"
"IDH2.12",3.66471555271838e-40,-1.20493975201038,0.359,0.565,7.32943110543675e-37,"13","IDH2"
"ERN1.10",7.1688962033287e-40,0.958006353742703,0.509,0.305,1.43377924066574e-36,"13","ERN1"
"JUNB.13",8.01071483539615e-39,0.604307886192518,0.987,0.956,1.60214296707923e-35,"13","JUNB"
"MT2A.12",2.234156379993e-38,0.968727101170841,0.672,0.489,4.46831275998599e-35,"13","MT2A"
"ITGA1.13",2.53196524084425e-38,-1.80863484689831,0.163,0.383,5.06393048168849e-35,"13","ITGA1"
"MATK.13",9.29185709027907e-38,0.830713811116607,0.547,0.341,1.85837141805581e-34,"13","MATK"
"AC245014.3",1.08764159965101e-37,2.14239223688731,0.118,0.034,2.17528319930203e-34,"13","AC245014.3"
"TNF.11",1.42934600413439e-35,0.982172504295991,0.452,0.261,2.85869200826879e-32,"13","TNF"
"CCR6.13",2.08548329012228e-35,0.723217362259593,0.417,0.223,4.17096658024457e-32,"13","CCR6"
"IL7R.12",9.0859720508814e-35,0.376780476680347,0.919,0.676,1.81719441017628e-31,"13","IL7R"
"ASB2.10",2.40213762134969e-34,-1.68176493352614,0.125,0.329,4.80427524269938e-31,"13","ASB2"
"RGS2.11",2.37615485170378e-33,0.862665313587661,0.695,0.516,4.75230970340757e-30,"13","RGS2"
"LEF1.13",2.47999018544474e-33,-3.59523862867808,0.02,0.192,4.95998037088948e-30,"13","LEF1"
"CORO1B.12",5.98443683570869e-33,-1.26568303545337,0.29,0.49,1.19688736714174e-29,"13","CORO1B"
"ZC3H12A.10",1.93689770982079e-32,1.12126910138966,0.37,0.212,3.87379541964158e-29,"13","ZC3H12A"
"PPP1R15A.10",6.48338468990256e-32,0.620306005286673,0.869,0.794,1.29667693798051e-28,"13","PPP1R15A"
"PTTG1.11",2.06932061167142e-31,-2.06227334219715,0.098,0.285,4.13864122334285e-28,"13","PTTG1"
"SERINC5.9",4.33572099920062e-31,-3.19261815531477,0.031,0.198,8.67144199840124e-28,"13","SERINC5"
"HLA-DRB1.11",2.32769927055081e-30,-2.65511100765071,0.157,0.337,4.65539854110162e-27,"13","HLA-DRB1"
"LINC02446.12",4.27167824008151e-30,-3.64904207902921,0.038,0.202,8.54335648016302e-27,"13","LINC02446"
"CACNA2D4.2",4.72797883810135e-30,1.73364882147237,0.163,0.063,9.4559576762027e-27,"13","CACNA2D4"
"LYAR.9",9.98534558039609e-30,0.824073477868575,0.51,0.335,1.99706911607922e-26,"13","LYAR"
"PRNP.11",1.21461002077598e-28,0.825237890224888,0.488,0.321,2.42922004155195e-25,"13","PRNP"
"MAL.13",1.25855978263078e-28,-3.84671119942843,0.021,0.172,2.51711956526156e-25,"13","MAL"
"YWHAQ.13",2.92711176454506e-28,0.562823245361661,0.747,0.606,5.85422352909012e-25,"13","YWHAQ"
"CD38.12",2.9997855209316e-28,-2.22582670343796,0.083,0.254,5.99957104186319e-25,"13","CD38"
"GSTP1.13",3.2633587199764e-28,-0.835714568041828,0.472,0.638,6.52671743995281e-25,"13","GSTP1"
"TMEM173.12",3.95378381641588e-28,-1.39751311047226,0.142,0.33,7.90756763283177e-25,"13","TMEM173"
"CD4.12",4.06103071927494e-28,-1.41540965325215,0.14,0.33,8.12206143854989e-25,"13","CD4"
"PNP.11",4.26617121698809e-28,0.846146146229151,0.565,0.414,8.53234243397618e-25,"13","PNP"
"CST7.11",5.30661386417062e-28,0.29046571163564,0.89,0.735,1.06132277283412e-24,"13","CST7"
"HPGD.2",8.95094122855448e-28,1.38950324760115,0.148,0.056,1.7901882457109e-24,"13","HPGD"
"HMGA1.11",9.05679749144603e-28,-1.11101914682307,0.262,0.447,1.81135949828921e-24,"13","HMGA1"
"MT-CO2.10",1.5029327337162e-27,0.174561463124696,1,0.999,3.00586546743241e-24,"13","MT-CO2"
"TNFAIP3.12",1.64682688147975e-27,0.520380482094656,0.945,0.874,3.29365376295949e-24,"13","TNFAIP3"
"HLA-DRA.11",1.68812428858847e-27,-3.73855016053216,0.045,0.2,3.37624857717694e-24,"13","HLA-DRA"
"ICOS.13",8.52956686456256e-27,-1.19291238880828,0.311,0.488,1.70591337291251e-23,"13","ICOS"
"TIGIT.12",2.39213109202196e-26,-1.41718970475647,0.211,0.391,4.78426218404392e-23,"13","TIGIT"
"CD83.10",3.41043194377115e-26,1.51216125010743,0.227,0.109,6.82086388754231e-23,"13","CD83"
"ACP5.13",3.44729221744917e-26,-1.45176346813296,0.159,0.338,6.89458443489833e-23,"13","ACP5"
"FTH1.13",1.91237456835487e-25,-0.325743051234345,0.991,0.994,3.82474913670974e-22,"13","FTH1"
"MAFF.5",2.88770524406583e-25,1.34231410480399,0.202,0.094,5.77541048813166e-22,"13","MAFF"
"PFN1.12",3.51115846613423e-25,-0.355309123888471,0.999,0.995,7.02231693226845e-22,"13","PFN1"
"FKBP11.12",6.99398101828419e-25,0.642556445194351,0.619,0.473,1.39879620365684e-21,"13","FKBP11"
"SAT1.12",7.29485488036531e-25,-0.85008311418692,0.495,0.662,1.45897097607306e-21,"13","SAT1"
"NFKBIZ.11",1.2841493793957e-24,0.737118674110275,0.621,0.489,2.5682987587914e-21,"13","NFKBIZ"
"IQCG",1.49272478103563e-24,1.89030248003582,0.105,0.036,2.98544956207127e-21,"13","IQCG"
"SUB1.13",2.2280383543369e-24,-0.475270871717508,0.779,0.855,4.4560767086738e-21,"13","SUB1"
"AC020571.1.13",3.89620349370765e-24,-2.67976302646175,0.045,0.187,7.79240698741531e-21,"13","AC020571.1"
"SESN1.11",5.56922548412132e-24,0.946161805415786,0.374,0.231,1.11384509682426e-20,"13","SESN1"
"RPL22L1.10",6.20153174186393e-24,0.575688153767962,0.727,0.614,1.24030634837279e-20,"13","RPL22L1"
"BTG1.9",7.5632994808667e-24,0.357363542596599,0.993,0.983,1.51265989617334e-20,"13","BTG1"
"IER5.8",8.47792585146766e-24,1.12247119558284,0.278,0.153,1.69558517029353e-20,"13","IER5"
"WHRN.2",9.61508512915556e-24,1.3467490060732,0.163,0.07,1.92301702583111e-20,"13","WHRN"
"LAG3.12",1.23054873783718e-23,0.549377320266234,0.57,0.403,2.46109747567436e-20,"13","LAG3"
"ABCB1.12",1.35786769814254e-23,0.921936620162314,0.313,0.179,2.71573539628508e-20,"13","ABCB1"
"XCL2.12",4.03602987336191e-23,-2.30124348812604,0.06,0.204,8.07205974672381e-20,"13","XCL2"
"KLRC3.12",4.62694020225904e-23,-4.10580474868888,0.02,0.144,9.25388040451807e-20,"13","KLRC3"
"ARHGDIB.11",1.16990169446127e-22,-0.267140793215046,0.982,0.986,2.33980338892254e-19,"13","ARHGDIB"
"KIR2DL4.12",1.20130113559259e-22,-5.4394651632262,0.009,0.127,2.40260227118518e-19,"13","KIR2DL4"
"FTL.11",1.20740676355172e-22,-0.420445576623457,0.984,0.981,2.41481352710343e-19,"13","FTL"
"IER3.1",2.18015774967172e-22,1.81609568263728,0.159,0.071,4.36031549934343e-19,"13","IER3"
"GLRX.9",2.45738165014603e-22,0.797369275168126,0.396,0.256,4.91476330029207e-19,"13","GLRX"
"AC020916.1.11",4.65446300987303e-22,0.623131745182683,0.615,0.47,9.30892601974606e-19,"13","AC020916.1"
"JPT1.12",1.35062805450259e-21,-0.806248116295817,0.346,0.513,2.70125610900519e-18,"13","JPT1"
"KLRC2.12",1.53220394705461e-21,-3.78257474043701,0.018,0.136,3.06440789410922e-18,"13","KLRC2"
"ARHGAP10.2",2.05608993474254e-21,1.50407387277326,0.134,0.055,4.11217986948508e-18,"13","ARHGAP10"
"ZBTB10.3",2.28480799134312e-21,1.35395235799608,0.159,0.071,4.56961598268624e-18,"13","ZBTB10"
"TXK.10",3.49061418313563e-21,0.974188696043373,0.271,0.152,6.98122836627126e-18,"13","TXK"
"SELL.11",3.88493113420802e-21,-3.04502310994972,0.03,0.153,7.76986226841604e-18,"13","SELL"
"LGALS9.11",3.91021666718894e-21,-2.30719292272067,0.042,0.17,7.82043333437788e-18,"13","LGALS9"
"ZNF683.13",6.04446521201169e-21,-4.81820523363515,0.01,0.121,1.20889304240234e-17,"13","ZNF683"
"MT-CO3.8",8.20111837668491e-21,0.186826041040064,1,0.999,1.64022367533698e-17,"13","MT-CO3"
"ARPC2.10",1.12108693487905e-20,-0.363387435177862,0.916,0.941,2.2421738697581e-17,"13","ARPC2"
"GZMB.11",2.26234713103526e-20,-0.843668469443288,0.114,0.261,4.52469426207052e-17,"13","GZMB"
"CLECL1.12",2.66816248204555e-20,-3.54039865980469,0.01,0.119,5.33632496409111e-17,"13","CLECL1"
"EFHD2.12",5.14730008087674e-20,0.795396143914075,0.406,0.279,1.02946001617535e-16,"13","EFHD2"
"NFKB1.11",5.74204430580629e-20,0.795305431637653,0.444,0.313,1.14840886116126e-16,"13","NFKB1"
"NCF4.11",1.02453519460427e-19,-1.53181131986584,0.092,0.229,2.04907038920854e-16,"13","NCF4"
"RPLP0.12",1.03334018252727e-19,0.199876779735658,0.999,0.994,2.06668036505454e-16,"13","RPLP0"
"TESC.11",1.21709202618092e-19,-2.11979256795299,0.054,0.178,2.43418405236184e-16,"13","TESC"
"DUSP16.10",1.60011082824942e-19,1.08750237991616,0.235,0.13,3.20022165649883e-16,"13","DUSP16"
"CD5.11",2.45754045462145e-19,-0.838784050707295,0.363,0.511,4.9150809092429e-16,"13","CD5"
"HLA-DPB1.11",2.73653947171968e-19,-1.69556247733399,0.202,0.341,5.47307894343936e-16,"13","HLA-DPB1"
"GPR183.10",3.2887995740909e-19,-1.05408812249855,0.358,0.495,6.5775991481818e-16,"13","GPR183"
"TRBC2.8",4.15529543323474e-19,-0.457909998413685,0.705,0.821,8.31059086646948e-16,"13","TRBC2"
"CCR1.2",4.22807873749743e-19,1.61221272660019,0.107,0.043,8.45615747499486e-16,"13","CCR1"
"TNFSF9.12",5.08912741800484e-19,0.654673447817995,0.394,0.256,1.01782548360097e-15,"13","TNFSF9"
"LINC00402.13",1.02863745277411e-18,-3.67409032078765,0.012,0.113,2.05727490554822e-15,"13","LINC00402"
"RBPJ.12",1.07987922397257e-18,0.932595883010649,0.421,0.305,2.15975844794514e-15,"13","RBPJ"
"H2AFZ.11",1.35491405659297e-18,-0.69355849057779,0.596,0.718,2.70982811318594e-15,"13","H2AFZ"
"LIME1.12",2.05429662871714e-18,-0.811439260853573,0.283,0.436,4.10859325743428e-15,"13","LIME1"
"TRGV4.11",2.22294995866782e-18,0.33687612262427,0.207,0.105,4.44589991733564e-15,"13","TRGV4"
"TTC39C.11",2.44738728740363e-18,0.454568442148801,0.653,0.528,4.89477457480726e-15,"13","TTC39C"
"ZC3H12D.12",2.62003498732622e-18,-2.46688642568707,0.028,0.136,5.24006997465243e-15,"13","ZC3H12D"
"ACTG1.12",3.16423038738859e-18,-0.357088552538929,0.997,0.993,6.32846077477719e-15,"13","ACTG1"
"CTLA4.13",4.84005865646985e-18,-1.69473129079545,0.156,0.29,9.68011731293969e-15,"13","CTLA4"
"IL6R.12",6.31715687632957e-18,-3.65802759669986,0.014,0.113,1.26343137526591e-14,"13","IL6R"
"FCMR.12",7.57142560167214e-18,0.402679549940035,0.692,0.569,1.51428512033443e-14,"13","FCMR"
"PDE3B.12",8.31153449097327e-18,-1.24254219555141,0.123,0.262,1.66230689819465e-14,"13","PDE3B"
"IL2.13",8.63721507785155e-18,-3.24140779724277,0.025,0.128,1.72744301557031e-14,"13","IL2"
"CHI3L2.12",1.06904956101589e-17,-2.72770141871755,0.03,0.136,2.13809912203179e-14,"13","CHI3L2"
"SLAMF7.13",1.52870429576775e-17,0.669674921223771,0.346,0.219,3.0574085915355e-14,"13","SLAMF7"
"SNX9.9",1.62363664610227e-17,0.914014120782467,0.326,0.211,3.24727329220454e-14,"13","SNX9"
"MT-CO1.11",2.95578155688589e-17,0.12215495941311,1,0.999,5.91156311377178e-14,"13","MT-CO1"
"LIMS1.10",2.9650157232051e-17,-0.788178531865636,0.325,0.47,5.93003144641019e-14,"13","LIMS1"
"GPR34.12",5.30344049987932e-17,-2.54952057249042,0.033,0.136,1.06068809997586e-13,"13","GPR34"
"HMGB2.11",6.9008601217257e-17,-1.13409256376836,0.337,0.485,1.38017202434514e-13,"13","HMGB2"
"FOSB.12",1.3122006656687e-16,0.361140960581536,0.814,0.709,2.6244013313374e-13,"13","FOSB"
"ARL4A.9",1.55566832127527e-16,0.712258405872276,0.414,0.294,3.11133664255054e-13,"13","ARL4A"
"TAGAP.11",1.74197637011875e-16,0.42975682476943,0.862,0.797,3.4839527402375e-13,"13","TAGAP"
"MT-ND4.10",2.31981645281785e-16,0.207384248025762,0.99,0.967,4.63963290563569e-13,"13","MT-ND4"
"FSD1.2",2.75944176302555e-16,1.60482675153072,0.107,0.046,5.5188835260511e-13,"13","FSD1"
"LINC01871.13",2.89124089411327e-16,0.428005517547184,0.661,0.526,5.78248178822655e-13,"13","LINC01871"
"YWHAH.12",3.14091092924581e-16,0.491083810880184,0.644,0.537,6.28182185849163e-13,"13","YWHAH"
"SLF1.11",4.13523807419009e-16,-1.38440374308991,0.104,0.225,8.27047614838019e-13,"13","SLF1"
"HLA-DRB5.13",5.84206322442858e-16,-3.6405751400606,0.028,0.122,1.16841264488572e-12,"13","HLA-DRB5"
"TNFSF13B.13",6.66870589481476e-16,0.867424540723262,0.24,0.14,1.33374117896295e-12,"13","TNFSF13B"
"HMGN2.11",8.2823685959104e-16,-0.667670910890328,0.777,0.832,1.65647371918208e-12,"13","HMGN2"
"TOX2.12",1.06230646435655e-15,-2.94536031975436,0.026,0.12,2.1246129287131e-12,"13","TOX2"
"PTPN6.12",1.16276930302113e-15,0.441664492775081,0.702,0.606,2.32553860604225e-12,"13","PTPN6"
"TRAC.11",1.23386447697917e-15,-0.589965363743458,0.494,0.618,2.46772895395833e-12,"13","TRAC"
"IL6ST.12",1.32933528463253e-15,-1.29753988304724,0.111,0.235,2.65867056926506e-12,"13","IL6ST"
"XCL1.12",3.56127286195216e-15,-1.54056050525328,0.063,0.167,7.12254572390432e-12,"13","XCL1"
"ITGAE.13",3.74485323336137e-15,-0.924204351198221,0.299,0.425,7.48970646672273e-12,"13","ITGAE"
"IFI44L.1",3.89561011459514e-15,1.37530189861419,0.1,0.042,7.79122022919027e-12,"13","IFI44L"
"GZMH.13",3.97345709242607e-15,-2.05640246132422,0.083,0.19,7.94691418485213e-12,"13","GZMH"
"MT-ND6.10",4.19411819554026e-15,0.320123699703748,0.879,0.824,8.38823639108052e-12,"13","MT-ND6"
"FCRL6.12",4.19780578356182e-15,-3.21598577839986,0.017,0.103,8.39561156712364e-12,"13","FCRL6"
"TACC3.11",4.23380477013754e-15,-1.13451986787942,0.122,0.244,8.46760954027508e-12,"13","TACC3"
"SERTAD1.12",5.62127555899245e-15,0.765096243642406,0.433,0.323,1.12425511179849e-11,"13","SERTAD1"
"ID2.12",5.98630876342976e-15,0.328687629185968,0.727,0.589,1.19726175268595e-11,"13","ID2"
"SKAP2.11",6.35284297028457e-15,0.883649877349337,0.225,0.132,1.27056859405691e-11,"13","SKAP2"
"AC004687.1.9",6.42420972403365e-15,0.871878575878469,0.317,0.216,1.28484194480673e-11,"13","AC004687.1"
"ADAM19.12",1.22868158548123e-14,-1.62535387451452,0.064,0.169,2.45736317096247e-11,"13","ADAM19"
"TNFRSF4.12",1.75554567880184e-14,-2.09393832014256,0.109,0.217,3.51109135760367e-11,"13","TNFRSF4"
"ACOT7.12",2.59744758364624e-14,-1.84263007189451,0.046,0.142,5.19489516729247e-11,"13","ACOT7"
"HSP90AB1.8",2.95923422366917e-14,0.342412776686015,0.942,0.912,5.91846844733833e-11,"13","HSP90AB1"
"TRGC2.11",3.21973868663883e-14,0.864241317118415,0.233,0.139,6.43947737327766e-11,"13","TRGC2"
"CALM3.11",3.47368671432233e-14,-0.453960714876799,0.617,0.711,6.94737342864467e-11,"13","CALM3"
"SLAMF1.11",3.70421048111027e-14,0.433149087976736,0.529,0.4,7.40842096222054e-11,"13","SLAMF1"
"SRGN.12",4.81860991227247e-14,0.244063274293961,0.986,0.976,9.63721982454493e-11,"13","SRGN"
"SH3BGRL3.11",5.14118704954501e-14,-0.291743698767132,0.986,0.98,1.028237409909e-10,"13","SH3BGRL3"
"CXCR6.11",5.19399583828176e-14,0.314168251458645,0.56,0.424,1.03879916765635e-10,"13","CXCR6"
"NELL2.7",1.0414563921649e-13,0.801391720161624,0.168,0.09,2.08291278432979e-10,"13","NELL2"
"SLA2.12",1.04589807610426e-13,-0.917567865695827,0.224,0.347,2.09179615220852e-10,"13","SLA2"
"SYTL2.11",1.11688981850358e-13,0.606991539234679,0.362,0.254,2.23377963700716e-10,"13","SYTL2"
"TBC1D4.11",1.22162340927353e-13,-2.98421171687408,0.024,0.105,2.44324681854706e-10,"13","TBC1D4"
"DNAJA1.7",1.32415306170917e-13,0.37764510729873,0.794,0.726,2.64830612341834e-10,"13","DNAJA1"
"KLF2.13",1.46956146141073e-13,0.159223533859859,0.41,0.275,2.93912292282145e-10,"13","KLF2"
"TPM4.12",2.00280294531327e-13,-0.637727123296375,0.414,0.528,4.00560589062655e-10,"13","TPM4"
"NCF1.9",2.01131861429361e-13,-0.66471076632284,0.301,0.434,4.02263722858722e-10,"13","NCF1"
"IL18R1.12",2.05985432701167e-13,0.87625501440244,0.26,0.167,4.11970865402334e-10,"13","IL18R1"
"RNF19A.12",2.13837291652311e-13,0.549339991301442,0.511,0.407,4.27674583304621e-10,"13","RNF19A"
"CFL1.9",2.89911081798978e-13,-0.244907070853838,0.986,0.985,5.79822163597956e-10,"13","CFL1"
"TIMP1.10",4.28226152723513e-13,-0.900748342420891,0.178,0.297,8.56452305447025e-10,"13","TIMP1"
